title_year,aspect_ratio,duration.1,budget,imdb_score,gross,cast_total_facebook_likes,worldwide_gross
2008.0,1.85,104.0,20000000.0,7.5,33422556.0,33903.0,53191101.0
2004.0,2.35,98.0,30000000.0,7.2,32774834.0,2609.0,50274834.0
2013.0,2.35,92.0,11000000.0,4.8,34334256.0,1945.0,47666013.0
1995.0,2.35,123.0,20000000.0,6.6,32051917.0,12338.0,32051917.0
1969.0,2.35,158.0,20000000.0,6.7,7385527.007142857,17775.0,31678778.0
2008.0,1.85,128.0,20000000.0,7.6,31838002.0,13189.0,57293371.0
2016.0,2.35,107.0,20000000.0,6.3,36874745.0,389.0,46169871.0
2002.0,1.85,91.0,35000000.0,5.5,30079316.0,1083.0,68349884.0
2011.0,2.35,90.0,19000000.0,6.3,35033759.0,2462.0,36265745.0
2009.0,2.35,101.0,8327933.135714286,5.6,29062561.0,3292.0,29227561.0
2010.0,2.35,113.0,20000000.0,6.9,31146570.0,1136.0,46604054.0
2000.0,1.85,113.0,20000000.0,7.6,27277055.0,3141.0,47881663.0
2008.0,1.85,87.0,27000000.0,3.9,26876529.0,1834.0,44513466.0
1996.0,1.85,101.0,20000000.0,6.1,53146000.0,3174.0,26792700.0
2008.0,2.35,111.0,20000000.0,7.3,30028592.0,27755.0,66143005.0
2004.0,1.85,108.0,20000000.0,8.3,34126138.0,19364.0,73135439.0
2010.0,2.35,105.0,20000000.0,5.8,25677801.0,4813.0,32838945.0
2008.0,2.35,109.0,20000000.0,6.8,26415649.0,33878.0,65454793.0
2013.0,2.35,109.0,20000000.0,7.0,26003149.0,278.0,47508505.0
2007.0,2.35,99.0,20000000.0,5.9,25584685.0,3327.0,30703845.0
2009.0,2.35,98.0,20000000.0,6.5,29975979.0,189.0,51445503.0
2010.0,2.35,104.0,20000000.0,6.4,31584722.0,5707.0,48680977.0
2011.0,1.85,109.0,20000000.0,5.8,23179303.0,4257.0,39686769.0
1990.0,2.35,119.0,20000000.0,6.8,21413105.0,45841.0,21413105.0
2010.0,1.85,90.0,20000000.0,5.3,25077977.0,2486.0,48958353.0
2006.0,2.35,97.0,20000000.0,5.3,23292105.0,3261.0,38164784.0
2006.0,1.85,103.0,8183937.035714285,6.4,26870825.0,14903.0,30399714.0
2009.0,1.85,89.0,40000000.0,4.9,20916309.0,88422.0,29870801.0
1995.0,1.85,106.0,20000000.0,6.8,21200000.0,3598.0,27688744.0
2016.0,11116382.299999999,96.0,20000000.0,7.1,28876924.0,1780.0,28933853.0
2008.0,2.35,115.0,6875870.735714286,6.8,20207003.0,10507.0,27911453.0
2008.0,1.85,112.0,40000000.0,5.9,19151864.0,3301.0,34787111.0
2014.0,2.35,104.0,20000000.0,6.3,23393765.0,18760.0,34614964.0
2007.0,2.35,113.0,20000000.0,5.9,18882880.0,4039.0,20819601.0
1981.0,1.78,98.0,20000000.0,5.4,8500000.0,1761.0,18826490.0
1985.0,2.35,121.0,20000000.0,7.0,5486338.05,2251.0,18400000.0
1998.0,1.85,114.0,30000000.0,6.9,18252684.0,1816.0,18310591.0
2007.0,2.35,124.0,20000000.0,7.5,19661987.0,17050.0,20081987.0
2007.0,2.35,148.0,15000000.0,8.2,18352454.0,18752.0,56822960.0
2006.0,2.35,108.0,20000000.0,5.9,17803796.0,4374.0,17807569.0
2012.0,2.35,95.0,20000000.0,5.0,17529157.0,2173.0,55975672.0
1996.0,1.85,108.0,19000000.0,7.3,25753840.0,23296.0,25728961.0
2005.0,1.85,68.0,20000000.0,6.4,18081626.0,861.0,55686944.0
1995.0,1.85,103.0,20000000.0,6.6,17518220.0,25263.0,22119269.0
2004.0,2.35,99.0,20000000.0,7.8,17104669.0,537.0,102034104.0
2002.0,1.85,88.0,35000000.0,4.0,16988996.0,8189.0,16988996.0
2007.0,2.35,128.0,20000000.0,7.6,15797907.0,904.0,74180745.0
2003.0,1.85,124.0,20000000.0,7.7,16248701.0,7567.0,59667625.0
2004.0,2.35,84.0,20000000.0,5.8,15712072.0,2915.0,16612072.0
2003.0,1.85,101.0,20000000.0,5.6,15408822.0,2698.0,17430594.0
2000.0,1.85,98.0,20000000.0,5.3,15464026.0,1189.0,18250106.0
2009.0,1.85,105.0,4783682.035714285,7.4,14359793.0,2327.0,19121531.0
1965.0,2.76,225.0,20000000.0,6.6,8000000.0,1934.0,15473333.0
2015.0,2.35,111.0,19500000.0,6.2,7188661.935714285,9941.0,30808558.0
2008.0,1.85,88.0,25000000.0,1.9,14174654.0,2857.0,36720752.0
2009.0,2.35,88.0,27000000.0,5.7,15988876.0,137712.0,23661038.0
1997.0,1.85,94.0,20000000.0,6.6,13801755.0,15183.0,13801755.0
2011.0,1.85,117.0,20000000.0,6.0,13987482.0,15713.0,30163785.0
2012.0,2.35,95.0,20000000.0,6.1,14291570.0,1414.0,33943049.0
2004.0,1.85,99.0,40000000.0,4.8,12181484.0,1189.0,14566246.0
2009.0,1.85,96.0,20000000.0,6.2,13630226.0,30541.0,35472739.0
1994.0,1.85,98.0,20000000.0,7.5,13383737.0,4302.0,13383747.0
2006.0,2.35,123.0,20000000.0,6.3,13391174.0,908.0,13725032.0
2002.0,2.35,101.0,30000000.0,7.1,12987647.0,3431.0,26348203.0
2005.0,1.85,102.0,22000000.0,6.6,12469811.0,13156.0,15466961.0
2002.0,2.35,94.0,20000000.0,6.1,12398628.0,2880.0,12398628.0
2008.0,1.85,102.0,20000000.0,6.7,13214030.0,500.0,29843245.0
2009.0,2.35,108.0,22000000.0,5.6,12232937.0,2799.0,17306648.0
2010.0,2.35,116.0,20000000.0,7.2,12134420.0,20258.0,28270399.0
1994.0,1.85,93.0,20000000.0,4.3,11784000.0,1151.0,11744960.0
2008.0,2.35,102.0,20000000.0,6.4,11169531.0,1778.0,30894247.0
2005.0,1.85,103.0,20000000.0,7.1,11034436.0,5637.0,27836366.0
2016.0,2.35,115.0,20000000.0,6.3,12626905.0,27214.0,23390380.0
1997.0,1.85,96.0,20000000.0,7.4,10569071.0,11867.0,10686841.0
1999.0,1.37,98.0,20000000.0,6.1,10544143.0,4843.0,10570375.0
2015.0,2.35,101.0,20000000.0,6.6,13650738.0,16926.0,32632668.0
1989.0,2.35,106.0,20000000.0,6.0,10555348.0,24887.0,10555348.0
1996.0,1.85,101.0,20000000.0,6.8,9714482.0,1614.0,34600000.0
2007.0,2.35,111.0,20000000.0,6.8,9525276.0,3309.0,16907831.0
2009.0,2.35,99.0,21000000.0,7.2,8855646.0,23409.0,9208876.0
2004.0,2.35,88.0,20000000.0,1.9,9109322.0,1343.0,9355369.0
2005.0,1.85,83.0,33000000.0,5.5,8326035.0,1019.0,10393696.0
2007.0,1.85,91.0,20000000.0,4.5,8104069.0,2700.0,8135024.0
2004.0,1.85,108.0,20000000.0,6.3,8054280.0,2730.0,8047525.0
1969.0,2.35,154.0,20000000.0,7.0,4000614.9071428576,2172.0,8000000.0
2014.0,1.85,148.0,20000000.0,6.7,8093318.0,707.0,8692898.0
2006.0,1.85,77.0,20000000.0,2.8,7382993.0,2185.0,28058652.0
2013.0,1.85,110.0,20000000.0,5.0,8888355.0,3177.0,16723377.0
2008.0,2.35,83.0,12000000.0,4.3,7001720.0,2907.0,7022183.0
2013.0,1.85,107.0,20000000.0,5.6,7268659.0,2848.0,18273009.0
2003.0,2.35,100.0,22000000.0,6.2,6852144.0,1267.0,6882696.0
2008.0,2.35,87.0,20000000.0,5.3,6563357.0,4218.0,6947084.0
1999.0,1.66,154.0,10000000.0,7.4,6201757.0,1690.0,6201757.0
2015.0,2.35,106.0,20000000.0,7.4,6420319.0,5705.0,7965983.0
2011.0,1.85,99.0,15000000.0,6.5,5702083.0,23755.0,14807531.0
2006.0,1.85,100.0,8700000.0,7.1,5480996.0,39507.0,7405084.0
2012.0,1.85,116.0,20000000.0,7.2,6002756.0,21200.0,8300821.0
2005.0,2.35,94.0,20000000.0,2.3,5132655.0,838.0,8178569.0
2009.0,2.35,111.0,20000000.0,6.4,5205343.0,1573.0,12967829.0
2004.0,1.85,100.0,20000000.0,6.1,5005883.0,2295.0,14603001.0
2014.0,2.35,125.0,20000000.0,7.0,5749134.0,3979.0,6071433.0
2008.0,2.35,114.0,20000000.0,6.5,3494135.8357142857,3493.0,4453327.0
2008.0,2.35,119.0,20000000.0,7.0,4234040.0,64.0,4504111.0
2007.0,2.35,135.0,20000000.0,7.0,4001121.0,36398.0,12397613.0
2012.0,2.35,93.0,20000000.0,4.9,3749061.0,30134.0,25361206.0
2008.0,2.35,114.0,20000000.0,6.9,3519627.0,3014.0,5531756.0
2008.0,2.35,124.0,21000000.0,7.5,3081925.0,24732.0,4383538.0
2003.0,2.35,114.0,20000000.0,6.9,2353728.0,1776.0,8361736.0
1980.0,2.35,124.0,20000000.0,4.5,2000000.0,1462.0,2000000.0
2005.0,2.35,104.0,2000000.0,7.4,1900725.0,2129.0,5313608.0
2015.0,2.35,118.0,20000000.0,7.0,2246000.0,3384.0,46225326.0
2003.0,1.85,80.0,20000000.0,2.8,1646664.0,2467.0,1646664.0
2002.0,2.35,107.0,20000000.0,7.5,1190018.0,25088.0,5345869.0
2008.0,2.35,125.0,40000000.0,7.1,1027749.0,1003.0,8221700.0
2000.0,2.35,115.0,24000000.0,6.4,882710.0,11433.0,2282710.0
2012.0,3162038.3857142855,88.0,20000000.0,6.7,1064277.0,1978.0,1065907.0
2015.0,2.35,122.0,10000000.0,5.3,531009.0,22319.0,3407430.0
2004.0,1.85,103.0,2127519898.0,6.9,410388.0,991.0,10468867.0
2005.0,2.35,101.0,20000000.0,6.2,375474.0,20354.0,375474.0
2010.0,1.85,101.0,213376.16428571427,6.3,578382.0,39515.0,873617.0
1994.0,2.35,107.0,20000000.0,6.4,305070.0,1592.0,305070.0
2008.0,2.35,86.0,6787090.55,6.5,206678.0,82.0,47300771.0
1998.0,2.35,118.0,140000000.0,6.0,146072.0,182.0,26146072.0
2010.0,2.35,107.0,20000000.0,5.1,1183354.0,1577.0,6093725.0
2002.0,1.85,100.0,22000000.0,5.5,121972.0,15612.0,5694213.0
2010.0,2.35,110.0,20000000.0,5.4,263365.0,3785.0,277943.0
2015.0,2.35,106.0,2135905.7214285717,5.7,54734.0,10982.0,14883495.0
2007.0,1.85,7.0,13000.0,5.2,847784.15,726.0,5918742.0
2008.0,2.35,102.0,25000000.0,6.2,6734688.792857142,1113.0,22139590.0
2012.0,1.78,83.0,20000000.0,5.8,6194857.368571429,15680.0,23346219.0
2015.0,2.35,96.0,20000000.0,5.6,2970711.5642857146,17957.0,774905.0
2013.0,2.35,105.0,27220000.0,6.4,4693705.964285715,16355.0,5617460.0
2006.0,2.35,125.0,19400000.0,7.5,8047690.0,2608.0,15118795.0
2008.0,1.85,184.0,20000000.0,7.4,476270.0,1601.0,16498827.0
1990.0,2.35,236.0,22000000.0,8.0,184208848.0,2398.0,424200000.0
2011.0,1.85,97.0,20000000.0,5.7,100292856.0,5547.0,215448997.0
1989.0,1.85,113.0,19000000.0,6.8,58571513.0,15914.0,58571513.0
2004.0,1.85,95.0,20000000.0,5.9,51431160.0,3092.0,70164105.0
1996.0,2.35,103.0,15000000.0,7.2,103001286.0,1212.0,173046663.0
2001.0,1.33,91.0,20000000.0,5.5,41867960.0,3023.0,68467960.0
1980.0,1.37,146.0,19000000.0,8.4,9059866.395714285,2560.0,44414369.0
1985.0,1.18,116.0,19000000.0,8.5,210609762.0,3230.0,385524862.0
1999.0,1.37,93.0,19000000.0,5.6,40846082.0,2872.0,65090541.0
2009.0,1.85,113.0,13000000.0,4.1,51697449.0,1465.0,51733921.0
2003.0,1.85,95.0,18000000.0,5.4,56127162.0,2020.0,101564935.0
2011.0,2.35,109.0,15000000.0,7.1,1357042.0,35561.0,2406666.0
6870734.986,1.33,43.0,6870734.986,6.6,6870734.986,1462.0,34352162.0
2000.0,1.85,85.0,19000000.0,3.6,15911333.0,2429.0,15911332.0
2010.0,2.35,101.0,20000000.0,6.5,39103378.0,2609.0,56445534.0
2013.0,2.35,118.0,1354439.0916666666,6.2,1354439.0916666666,635.0,8123860.0
2013.0,2.35,131.0,19000000.0,7.6,21483154.0,1985.0,76086711.0
2010.0,2.35,100.0,19000000.0,6.4,12561.0,4094.0,32618920.0
1964.0,2.2,172.0,19000000.0,6.7,3393325.1285714284,1131.0,4750000.0
2011.0,2.35,97.0,23000000.0,6.3,6923891.0,5519.0,7576604.0
2012.0,2.35,121.0,1575552.5357142857,6.4,5308553.0,3260.0,5714913.0
1993.0,1.85,92.0,19000000.0,5.7,2119994.0,2.0,2119994.0
1996.0,1.85,116.0,19000000.0,6.3,1292527.0,14579.0,1353824.0
2005.0,2.35,90.0,19000000.0,6.0,64255243.0,120797.0,109175673.0
2002.0,1.85,81.0,19000000.0,7.7,22245861.0,25489.0,22498520.0
2005.0,2.35,97.0,15000000.0,6.2,20433940.0,1876.0,47751015.0
1998.0,2.35,118.0,18500000.0,7.7,10562387.0,43105.0,13711903.0
2009.0,1.85,100.0,18500000.0,6.4,18439082.0,7252.0,32679264.0
2014.0,2.35,97.0,18000000.0,6.4,150056505.0,2771.0,270594534.0
1994.0,1.85,114.0,18000000.0,6.9,119938730.0,2085.0,351620129.0
1988.0,1.85,130.0,18000000.0,7.3,114968774.0,28018.0,151668774.0
2001.0,2.35,96.0,18000000.0,6.2,95001351.0,4380.0,141809235.0
1984.0,2.35,105.0,17000000.0,6.6,76400000.0,14762.0,87000000.0
2005.0,2.35,122.0,20000000.0,6.7,75072454.0,2759.0,144529078.0
1999.0,1.85,88.0,17000000.0,5.7,65535067.0,2604.0,92935067.0
2005.0,1.85,103.0,17000000.0,6.3,6061759.0,1615.0,92357499.0
2004.0,1.85,106.0,18000000.0,5.7,64955956.0,3956.0,65842412.0
2003.0,1.85,98.0,18000000.0,7.1,60057639.0,3151.0,77147031.0
1997.0,2.35,68.0,17000000.0,7.0,53868030.0,10557.0,67683989.0
2016.0,2.35,94.0,18000000.0,6.1,59573085.0,2259.0,91651017.0
2011.0,2.35,99.0,21000000.0,6.6,52691009.0,3567.0,73695194.0
1984.0,2.35,180.0,18000000.0,8.3,51600000.0,3076.0,51973029.0
2008.0,2.35,89.0,20000000.0,3.9,43818159.0,4867.0,57193655.0
2004.0,1.85,97.0,17000000.0,7.0,86049418.0,5032.0,130953026.0
2003.0,1.85,113.0,18000000.0,6.7,43601508.0,1310.0,57490024.0
2001.0,2.35,131.0,19800000.0,7.3,41300105.0,3261.0,41300105.0
1986.0,1.85,103.0,18000000.0,6.3,41382841.0,14672.0,41382841.0
2014.0,1.85,119.0,18000000.0,7.8,42335698.0,21668.0,103215094.0
2013.0,2.35,98.0,18000000.0,7.3,33404871.0,1353.0,102912961.0
2006.0,2.35,111.0,15000000.0,7.6,31471430.0,313.0,77635035.0
2003.0,1.85,94.0,25000000.0,5.3,30222640.0,4868.0,62646763.0
1996.0,1.85,81.0,18000000.0,5.3,26906039.0,2653.0,26936265.0
2011.0,2.35,106.0,18000000.0,7.1,43853424.0,5024.0,47158652.0
1970.0,2.35,122.0,18000000.0,7.2,6130829.078571429,2032.0,24911670.0
2009.0,2.35,86.0,18000000.0,5.8,23993605.0,727.0,27148898.0
1984.0,2.35,103.0,18000000.0,5.8,26400000.0,2481.0,26400000.0
1980.0,1.85,121.0,18000000.0,8.3,45250.0,23008.0,23380203.0
2009.0,1.85,109.0,18000000.0,5.6,22927390.0,4947.0,36133014.0
1985.0,1.85,109.0,18000000.0,6.8,4250320.0,605.0,19739000.0
2009.0,2.35,123.0,18000000.0,5.0,22452209.0,5734.0,80227619.0
2010.0,1.85,94.0,18000000.0,7.6,18329466.0,11984.0,60217171.0
2000.0,1.85,94.0,18000000.0,6.7,17071230.0,23283.0,29934477.0
2000.0,2.35,115.0,18000000.0,6.7,17174870.0,1201.0,21361109.0
2015.0,2.35,107.0,17000000.0,5.7,26284475.0,10691.0,42167286.0
2004.0,1.85,91.0,18000000.0,5.2,16702864.0,18711.0,16959614.0
2001.0,2.35,125.0,18000000.0,7.5,15561627.0,21622.0,23889158.0
2009.0,1.85,102.0,18000000.0,5.3,14793904.0,4072.0,16382538.0
2009.0,1.85,90.0,18000000.0,6.5,15281286.0,16004.0,19685588.0
1981.0,2.35,98.0,18000000.0,5.0,8000000.0,927.0,13400000.0
2001.0,2.35,109.0,18000000.0,6.1,13491653.0,14995.0,27491653.0
1981.0,2.35,107.0,18000000.0,7.4,4535771.25,1067.0,13747234.0
2013.0,2.35,90.0,18000000.0,4.4,10494494.0,676.0,11813989.0
1997.0,1.85,112.0,18000000.0,7.5,7837632.0,1466.0,16011975.0
2014.0,2.35,94.0,18000000.0,5.7,15155772.0,1673.0,17360801.0
1989.0,1.37,105.0,18000000.0,5.5,8508843.0,2368.0,7190505.0
2004.0,1.85,104.0,18000000.0,7.1,7739049.0,847.0,14488705.0
1981.0,2.35,108.0,18000000.0,6.7,6000000.0,1263.0,6000000.0
2009.0,2.35,112.0,13000000.0,7.0,6615578.0,1341.0,15696146.0
1994.0,1.85,127.0,18000000.0,7.9,5887457.0,56585.0,5828466.0
2013.0,2.35,111.0,18000000.0,6.9,13362308.0,39307.0,14189810.0
2008.0,2.35,114.0,18000000.0,7.3,5694401.0,46944.0,27794339.0
1982.0,1.85,99.0,20000000.0,3.5,5333658.0,1356.0,5675599.0
2009.0,1.85,117.0,3119584.6071428573,7.4,4806750.0,1598.0,17026609.0
2016.0,2.35,112.0,18000000.0,6.7,3707794.0,5671.0,6841142.0
2003.0,2.35,108.0,18000000.0,6.4,3203044.0,14843.0,13203044.0
2013.0,2.35,116.0,18000000.0,7.1,4435083.0,39463.0,23910210.0
621440.675,621440.675,60.0,621440.675,6.7,621440.675,1906.0,2483790.0
2002.0,1.85,103.0,18000000.0,7.2,676698.0,4094.0,676698.0
2013.0,2.35,93.0,1786581.6500000001,7.2,3419967.0,1083.0,9082906.0
2008.0,2.35,98.0,18000000.0,5.1,2617046.921428572,2215.0,315000.0
2009.0,2.35,114.0,18000000.0,5.5,2661392.978571429,198.0,627422.0
2016.0,3002018.1999999997,92.0,18000000.0,5.2,3002018.1999999997,3212.0,6784.0
1985.0,2.35,89.0,17900000.0,5.0,3544169.3357142857,1243.0,6905861.0
2012.0,2.35,114.0,14000000.0,6.2,4078117.5071428567,25804.0,14518884.0
2007.0,1.85,119.0,20000000.0,7.6,121463226.0,17584.0,169955142.0
2009.0,1.85,103.0,25857055.135714285,4.1,90485233.0,3699.0,90508336.0
2008.0,1.85,98.0,23000000.0,6.2,58006147.0,816.0,148586910.0
2005.0,1.85,80.0,17500000.0,6.5,51053787.0,14385.0,109843390.0
2004.0,2.35,121.0,17500000.0,8.1,23472900.0,4142.0,36521223.0
2007.0,2.35,94.0,24000000.0,6.3,39687528.0,2124.0,99135571.0
2013.0,2.35,93.0,17500000.0,4.4,7017178.0,1373.0,7285135.0
2002.0,1.85,116.0,17500000.0,6.0,325491.0,245.0,325491.0
2001.0,1.85,101.0,17000000.0,7.6,96471845.0,956.0,207765056.0
1986.0,1.85,154.0,18500000.0,8.4,85200000.0,4228.0,183316455.0
1964.0,2.2,170.0,17000000.0,7.9,72000000.0,1164.0,72045477.0
1997.0,2.35,99.0,17000000.0,5.6,72219395.0,50284.0,125250091.0
2014.0,1.85,104.0,17000000.0,6.5,82389560.0,3627.0,136890774.0
2004.0,1.85,126.0,12000000.0,7.5,71502303.0,2170.0,109793192.0
2006.0,2.35,110.0,17500000.0,6.3,19179969.0,35345.0,20159316.0
2013.0,2.35,123.0,17000000.0,6.7,70492685.0,5306.0,72835710.0
2006.0,2.35,109.0,17000000.0,6.7,35635046.0,19410.0,57263440.0
2002.0,1.85,96.0,17000000.0,5.6,37939782.0,3294.0,95092667.0
1998.0,1.85,82.0,17000000.0,6.2,30324946.0,9271.0,30331165.0
2011.0,2.35,86.0,17000000.0,5.6,27854896.0,17396.0,38028230.0
2006.0,2.35,108.0,15000000.0,6.4,41777564.0,4500.0,70355813.0
2003.0,2.35,98.0,17000000.0,5.6,22734486.0,2713.0,23734486.0
2015.0,2.35,129.0,17000000.0,7.4,44469602.0,952.0,45707924.0
2010.0,2.35,99.0,7062213.035714285,4.9,24708699.0,4797.0,24719879.0
2006.0,2.35,105.0,6047758.478571429,6.0,21160089.0,1538.0,21170563.0
2012.0,1.85,112.0,17000000.0,7.2,64998368.0,12676.0,116044347.0
2001.0,1.85,108.0,34000000.0,4.9,19693891.0,3344.0,19693891.0
1998.0,1.85,121.0,17000000.0,7.5,16311763.0,2365.0,16316273.0
2006.0,1.33,89.0,4000000.0,3.1,15655665.0,2135.0,15680099.0
1999.0,1.85,73.0,17000000.0,5.8,11634458.0,2020.0,11634458.0
1963.0,2.2,154.0,9000000.0,6.8,2714813.285714286,1567.0,10000000.0
2013.0,2.35,96.0,17000000.0,6.5,54239856.0,673.0,97778356.0
2009.0,1.85,98.0,17000000.0,5.9,8662318.0,2016.0,20465206.0
2006.0,1.85,107.0,19000000.0,5.5,7156725.0,5992.0,16510971.0
1987.0,2.35,134.0,17000000.0,3.6,15681020.0,3007.0,11227824.0
2007.0,1.85,94.0,2240162.878571429,3.3,7070459.0,760.0,8607815.0
2006.0,2.35,122.0,17000000.0,7.4,6855137.0,27381.0,9729088.0
2004.0,2.35,128.0,770287.15,6.7,2694071.0,1727.0,2694071.0
1986.0,1.85,97.0,17000000.0,3.0,2315683.0,805.0,2315000.0
1981.0,2.35,102.0,17000000.0,6.4,2000000.0,1262.0,2110050.0
2014.0,2555659.0857142857,120.0,17000000.0,6.6,106869.0,14492.0,766112.0
2006.0,2.35,160.0,17000000.0,5.5,273420.0,2340.0,364607.0
2012.0,2.35,83.0,17000000.0,4.1,4930798.0,730.0,10637281.0
1991.0,1.85,102.0,16500000.0,6.8,59847242.0,5433.0,58011485.0
2006.0,1.85,122.0,16800000.0,6.5,220914.0,25173.0,2281089.0
1987.0,1.85,126.0,15000000.0,7.4,43848100.0,1607.0,43848100.0
1995.0,1.85,136.0,16500000.0,7.7,42700000.0,41059.0,134993774.0
2007.0,2.35,120.0,16500000.0,7.1,18663911.0,12554.0,39380876.0
2007.0,2.35,108.0,16500000.0,6.3,11702090.0,2785.0,13636339.0
2003.0,1.85,126.0,15000000.0,7.6,13005485.0,2282.0,16157923.0
1989.0,1.85,128.0,16400000.0,8.0,95860116.0,51609.0,239500000.0
1994.0,1.85,113.0,16000000.0,7.3,127175354.0,2985.0,246400000.0
1989.0,1.85,89.0,16000000.0,7.6,92823600.0,485.0,92831115.0
1982.0,1.85,129.0,16000000.0,7.8,54000000.0,2330.0,53977250.0
2000.0,1.85,94.0,15600000.0,6.5,68525609.0,3889.0,119739110.0
1999.0,1.85,106.0,16000000.0,6.4,52885587.0,23369.0,54294169.0
2011.0,1.33,100.0,15000000.0,8.0,44667095.0,4606.0,128256712.0
2009.0,2.35,89.0,16000000.0,4.8,42638165.0,12183.0,78208812.0
2009.0,2.35,89.0,16000000.0,4.8,42638165.0,12183.0,78208812.0
2012.0,1.85,94.0,16000000.0,7.8,45507053.0,27911.0,68582095.0
2006.0,1.85,83.0,16000000.0,5.9,39511038.0,26402.0,50517763.0
2016.0,2.35,111.0,18500000.0,5.4,6462576.0,824.0,7155967.0
2002.0,1.85,80.0,16000000.0,3.3,40363530.0,3058.0,40363530.0
2001.0,1.85,94.0,35000000.0,5.4,33357476.0,4194.0,43057552.0
2001.0,1.85,130.0,16000000.0,6.4,28734552.0,3107.0,28734552.0
2011.0,2.35,91.0,16000000.0,4.8,37300107.0,5349.0,52545707.0
2001.0,1.85,91.0,17700000.0,5.9,27087695.0,2543.0,30987695.0
1991.0,1.85,110.0,15000000.0,5.5,30102717.0,874.0,29090445.0
2007.0,2.35,121.0,8000000.0,7.9,23618786.0,485.0,81742618.0
2008.0,1.85,114.0,16500000.0,4.9,26896744.0,3485.0,50103808.0
2008.0,1.85,96.0,15500000.0,7.2,23213577.0,19894.0,104504817.0
2002.0,1.85,109.0,16000000.0,7.2,16346122.0,2572.0,21657770.0
2009.0,1.85,107.0,16000000.0,5.1,16204793.0,24805.0,31943401.0
2000.0,1.85,96.0,16000000.0,5.6,15427192.0,11078.0,15980376.0
1987.0,1.85,88.0,16000000.0,7.6,14792779.0,1653.0,14792779.0
2010.0,1.85,113.0,16000000.0,7.2,19057024.0,22088.0,56506120.0
2003.0,1.85,101.0,16000000.0,5.7,14108518.0,1882.0,14108518.0
1988.0,1.85,105.0,20000000.0,5.2,13854000.0,14677.0,13854000.0
1993.0,1.85,125.0,26000000.0,7.7,77324422.0,33865.0,201324422.0
1999.0,2.35,100.0,16000000.0,7.0,15500000.0,2389.0,11810854.0
2004.0,1.85,97.0,3298023.6357142855,3.6,11540112.0,3835.0,11540112.0
2000.0,1.85,112.0,15000000.0,6.0,4734235.0,1227.0,4734235.0
2002.0,1.85,112.0,16000000.0,6.6,4839383.0,12766.0,14839383.0
1999.0,2.35,95.0,15000000.0,6.8,4193025.0,2518.0,4217115.0
1986.0,1.85,110.0,16000000.0,7.2,5900000.0,1852.0,12900000.0
2007.0,2.35,118.0,16000000.0,7.2,2849142.0,1889.0,8120148.0
1997.0,1.85,97.0,16000000.0,2.8,1686429.0,3100.0,1686429.0
2013.0,2.35,120.0,16000000.0,6.6,1984743.0,11019.0,7585011.0
2005.0,1.66,135.0,16000000.0,6.7,1666262.0,2096.0,2814566.0
2004.0,1.85,92.0,16000000.0,4.4,13922211.0,3935.0,14553807.0
2008.0,2.35,92.0,15000000.0,6.2,23091.0,11091.0,31631.0
2009.0,2.35,161.0,13000000.0,7.3,336467.0,943.0,1467278.0
2009.0,1.85,93.0,16000000.0,8.1,9101997.421428572,4453.0,47707417.0
2013.0,2.35,110.0,16000000.0,6.7,2550233.2928571426,5273.0,1844228.0
2014.0,2.35,122.0,16000000.0,6.6,2428883.0,2896.0,3442853.0
2002.0,1.85,91.0,15600000.0,4.5,13571817.0,3104.0,13771817.0
2002.0,1.66,115.0,464341.4657142857,6.6,1554566.0,699.0,1693000.0
2001.0,2.35,94.0,147402.26428571428,6.5,508867.0,3583.0,517262.0
2005.0,1.85,93.0,15500000.0,5.9,1181197.0,4329.0,1237615.0
2001.0,2.35,94.0,15300000.0,6.6,81525.0,303.0,7000000.0
2006.0,1.85,95.0,15500000.0,6.5,7774730.0,1120.0,12930343.0
1984.0,1.85,105.0,14000000.0,7.3,234760500.0,3464.0,316300000.0
1990.0,1.85,103.0,18000000.0,7.5,285761243.0,7521.0,476684675.0
1987.0,1.85,102.0,11000000.0,5.9,167780960.0,21499.0,167780960.0
1982.0,2.35,116.0,22000000.0,7.4,177200000.0,14701.0,177200000.0
1986.0,1.33,110.0,15000000.0,6.9,176781728.0,13069.0,356800601.0
2000.0,2.35,120.0,15000000.0,7.9,128067808.0,129.0,213514672.0
1999.0,2.35,122.0,15000000.0,8.4,130058047.0,19078.0,356258047.0
2010.0,1.85,118.0,15000000.0,8.0,138795342.0,15732.0,430821168.0
1988.0,1.85,107.0,15000000.0,6.0,111936400.0,2151.0,216600000.0
2008.0,2.35,102.0,15500000.0,6.8,317040.0,30978.0,318623.0
1985.0,1.85,154.0,15000000.0,7.8,94175854.0,2592.0,93589701.0
2014.0,2.35,114.0,14000000.0,8.1,91121452.0,20295.0,227773686.0
1980.0,1.85,109.0,10000000.0,6.1,69800000.0,2419.0,69847348.0
1980.0,1.85,124.0,21012509.62142857,7.5,79900000.0,2667.0,67182787.0
2010.0,1.85,94.0,15000000.0,6.2,64001297.0,20154.0,76954311.0
2013.0,1.85,100.0,20000000.0,6.2,71588220.0,1949.0,148095566.0
2006.0,1.85,94.0,9800000.0,7.3,56437947.0,486.0,128885873.0
1988.0,1.85,92.0,15000000.0,7.5,73326666.0,1953.0,73326666.0
2007.0,1.85,113.0,15000000.0,5.6,55184721.0,6510.0,55934178.0
